TX_ID	SYMBOL	CHROM	STRAND	TX_START	TX_END	5_UTR	TX_EXONS	3_UTR	CDS_LENGTH
ENST00000414324	ELN	7	1	74028129	74069677	[(74028129, 74028187)]	[(74028129, 74028269), (74035364, 74035414), (74037707, 74037739), (74041216, 74041251), (74042614, 74042706), (74042984, 74043034), (74043103, 74043168), (74043879, 74043920), (74045222, 74045293), (74046188, 74046217), (74046696, 74046767), (74047675, 74047716), (74048142, 74048201), (74048503, 74048556), (74051750, 74051839), (74051924, 74051983), (74053163, 74053309), (74054716, 74054769), (74056271, 74056435), (74056672, 74056713), (74059886, 74060047), (74060140, 74060184), (74060376, 74060501), (74061101, 74061139), (74063153, 74063224), (74063310, 74063369), (74063621, 74063695), (74065694, 74065732), (74065944, 74065997), (74066732, 74066776), (74068657, 74069677)]	[(74068701, 74069677)]	2103
ENST00000442310	ELN	7	1	74028175	74046767	[(74028175, 74028187)]	[(74028175, 74028269), (74035364, 74035414), (74036555, 74036584), (74037707, 74037739), (74041216, 74041251), (74042614, 74042706), (74042984, 74043034), (74043118, 74043168), (74046188, 74046217), (74046696, 74046767)]	[]	529
ENST00000417091	ELN	7	1	74028173	74048201	[(74028173, 74028187)]	[(74028173, 74028269), (74035364, 74035414), (74036555, 74036584), (74037707, 74037739), (74041216, 74041251), (74042614, 74042706), (74042984, 74043034), (74043118, 74043168), (74043879, 74043920), (74046696, 74046767), (74047675, 74047716), (74048142, 74048201)]	[]	643
ENST00000380562	ELN	7	1	74028141	74068700	[(74028141, 74028187)]	[(74028141, 74028269), (74035364, 74035414), (74036555, 74036584), (74037707, 74037739), (74041216, 74041251), (74042614, 74042706), (74042984, 74043034), (74043118, 74043168), (74043879, 74043920), (74045222, 74045293), (74046188, 74046217), (74046696, 74046767), (74047675, 74047716), (74048142, 74048201), (74048503, 74048556), (74051750, 74051839), (74051924, 74051983), (74053163, 74053309), (74054716, 74054769), (74056271, 74056435), (74056672, 74056713), (74057640, 74057696), (74059868, 74060047), (74060140, 74060184), (74060376, 74060501), (74061101, 74061139), (74063153, 74063224), (74063310, 74063369), (74063621, 74063695), (74065694, 74065732), (74065944, 74065997), (74066732, 74066776), (74068657, 74068700)]	[]	2193
ENST00000431562	ELN	7	1	74028101	74045273	[(74028101, 74028187)]	[(74028101, 74028269), (74035364, 74035414), (74037707, 74037739), (74042614, 74042706), (74042984, 74043034), (74043118, 74043168), (74043879, 74043920), (74045222, 74045273)]	[]	455
ENST00000480266	ENG	9	-1	127815012	127847171	[(127846943, 127847171), (127843094, 127843245), (127829687, 127829827), (127826510, 127826672), (127825838, 127825860)]	[(127846943, 127847171), (127843094, 127843245), (127829687, 127829827), (127826510, 127826672), (127825695, 127825860), (127825231, 127825357), (127824800, 127824974), (127824304, 127824446), (127819900, 127820037), (127819622, 127819660), (127818716, 127818832), (127818120, 127818377), (127817149, 127817203), (127815943, 127816053), (127815012, 127815806)]	[(127815013, 127815681)]	1432
ENST00000344849	ENG	9	-1	127815015	127854773	[(127854356, 127854636)]	[(127854289, 127854773), (127843094, 127843245), (127829687, 127829827), (127826510, 127826672), (127825695, 127825860), (127825231, 127825357), (127824800, 127824974), (127824304, 127824446), (127819900, 127820037), (127819622, 127819660), (127818716, 127818832), (127818120, 127818377), (127817149, 127817203), (127815015, 127816053)]	[(127815017, 127815916)]	2017
ENST00000373203	ENG	9	-1	127815016	127854658	[(127854356, 127854658)]	[(127854289, 127854658), (127843094, 127843245), (127829687, 127829827), (127826510, 127826672), (127825695, 127825860), (127825231, 127825357), (127824800, 127824974), (127824304, 127824446), (127819900, 127820037), (127819622, 127819660), (127818716, 127818832), (127818120, 127818377), (127817149, 127817203), (127815943, 127816053), (127815016, 127815806)]	[(127815016, 127815681)]	1977
ENST00000222329	ERF	19	-1	42247569	42255128	[(42255000, 42255128)]	[(42254978, 42255128), (42250331, 42250565), (42249827, 42249942), (42247569, 42249738)]	[(42247569, 42248464)]	1647
ENST00000593944	ERF	19	-1	42249593	42253899	[(42253842, 42253899), (42250363, 42250565)]	[(42253842, 42253899), (42250331, 42250565), (42249827, 42249942), (42249593, 42249738)]	[]	294
ENST00000598965	ERF	19	-1	42249622	42250441	[(42250363, 42250441)]	[(42250331, 42250441), (42249827, 42249942), (42249622, 42249658)]	[]	185
ENST00000440177	ERF	19	-1	42248157	42254635	[(42254537, 42254635), (42250363, 42250565)]	[(42254537, 42254635), (42250331, 42250565), (42249827, 42249942), (42248157, 42249738)]	[(42248157, 42248464)]	1422
ENST00000396373	ETV6	12	1	11649674	11895377	[(11649674, 11650127)]	[(11649674, 11650160), (11752450, 11752579), (11839140, 11839304), (11853427, 11853561), (11869424, 11869969), (11884445, 11884587), (11885926, 11886026), (11890941, 11895377)]	[(11891047, 11895377)]	1359
ENST00000266427	ETV6	12	1	11885937	11891610	[]	[(11885937, 11886026), (11891541, 11891610)]	[(11891602, 11891610)]	151
ENST00000545027	ETV6	12	1	11752501	11840868	[]	[(11752501, 11752579), (11839140, 11839304), (11840461, 11840868)]	[(11840484, 11840868)]	267
ENST00000378204	EXT1	8	-1	117794490	118111826	[(118111047, 118111826)]	[(118110085, 118111826), (117837108, 117837201), (117835444, 117835551), (117830230, 117830349), (117822465, 117822597), (117819676, 117819794), (117818435, 117818530), (117812872, 117812961), (117807217, 117807377), (117804722, 117804893), (117794490, 117799897)]	[(117794490, 117799711)]	2241
ENST00000682711	EXT2	11	1	44095829	44247174	[(44095829, 44095852), (44171611, 44171742), (44187361, 44187450), (44197829, 44198018), (44206793, 44206923)]	[(44095829, 44095852), (44171611, 44171742), (44187361, 44187450), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44247174)]	[(44244288, 44247174)]	531
ENST00000683000	EXT2	11	1	44095665	44247174	[(44095665, 44095852), (44103707, 44103745), (44104617, 44104783), (44107683, 44107712)]	[(44095665, 44095852), (44103707, 44103745), (44104617, 44104783), (44107683, 44108248), (44109194, 44109283), (44114185, 44114301), (44124789, 44124984), (44126816, 44126955), (44130045, 44130138), (44171611, 44171742), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44247174)]	[(44244288, 44247174)]	2157
ENST00000343631	EXT2	11	1	44095823	44245425	[(44095823, 44095852), (44096225, 44096321), (44107683, 44107712)]	[(44095823, 44095852), (44096225, 44096321), (44107683, 44108248), (44109194, 44109283), (44114185, 44114301), (44124789, 44124984), (44126816, 44126955), (44130045, 44130138), (44171611, 44171742), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44245425)]	[(44244288, 44245425)]	2157
ENST00000395673	EXT2	11	1	44095678	44247174	[(44095678, 44095852), (44103707, 44103745), (44107683, 44107712)]	[(44095678, 44095852), (44103707, 44103745), (44107683, 44108248), (44109194, 44109283), (44114185, 44114301), (44124789, 44124984), (44126816, 44126955), (44130045, 44130138), (44171611, 44171742), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44247174)]	[(44244288, 44247174)]	2157
ENST00000533608	EXT2	11	1	44095678	44251962	[(44095678, 44095852), (44107683, 44107712)]	[(44095678, 44095852), (44107683, 44108248), (44109194, 44109283), (44114185, 44114301), (44124789, 44124984), (44126816, 44126955), (44130045, 44130138), (44171611, 44171742), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44251962)]	[(44244288, 44251962)]	2157
ENST00000684533	EXT2	11	1	44095663	44247174	[(44095663, 44095852), (44107683, 44107712)]	[(44095663, 44095852), (44107683, 44108248), (44109194, 44109283), (44114185, 44114301), (44130045, 44130138), (44171611, 44171742), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44247174)]	[(44244288, 44247174)]	1821
ENST00000358681	EXT2	11	1	44095717	44244931	[(44095717, 44095852), (44107683, 44107712)]	[(44095717, 44095852), (44107683, 44108248), (44109194, 44109283), (44114185, 44114301), (44124789, 44124984), (44126816, 44126955), (44130045, 44130138), (44144247, 44144339), (44171674, 44171742), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44244931)]	[(44244288, 44244931)]	2187
ENST00000682359	EXT2	11	1	44095678	44247174	[(44095678, 44095852), (44107683, 44107712)]	[(44095678, 44095852), (44107683, 44108248), (44109194, 44109283), (44114185, 44114301), (44124789, 44124984), (44171611, 44171742), (44197829, 44198018), (44206793, 44206959), (44232353, 44232496), (44234115, 44234243), (44236293, 44236375), (44244149, 44247174)]	[(44244288, 44247174)]	1923
ENST00000340726	EYA1	8	-1	71197433	71362069	[(71361647, 71362069), (71356462, 71356511), (71354906, 71354909)]	[(71361647, 71362069), (71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197433, 71199420)]	[(71197433, 71199339)]	1779
ENST00000645451	EYA1	8	-1	71321781	71361940	[(71361647, 71361940), (71356487, 71356511)]	[(71361647, 71361940), (71356462, 71356511), (71334097, 71334174), (71322199, 71322268), (71321781, 71321879)]	[]	272
ENST00000388741	EYA1	8	-1	71199048	71362136	[(71361647, 71362136), (71356487, 71356511)]	[(71361647, 71362136), (71356462, 71356511), (71334097, 71334174), (71322199, 71322268), (71321734, 71321876), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71199048, 71199420)]	[(71199048, 71199339)]	1677
ENST00000303824	EYA1	8	-1	71197439	71361860	[(71361647, 71361860), (71356462, 71356511), (71354906, 71354909)]	[(71361647, 71361860), (71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321876), (71317552, 71317674), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197439, 71199420)]	[(71197439, 71199339)]	1761
ENST00000643681	EYA1	8	-1	71197613	71548136	[(71547864, 71548136), (71535777, 71535848)]	[(71547864, 71548136), (71535744, 71535848), (71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197613, 71199420)]	[(71197613, 71199339)]	1866
ENST00000388742	EYA1	8	-1	71197433	71356678	[(71356462, 71356678), (71354906, 71354909)]	[(71356462, 71356678), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197433, 71199420)]	[(71197433, 71199339)]	1779
ENST00000388740	EYA1	8	-1	71197435	71356689	[(71356487, 71356689)]	[(71356462, 71356689), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197435, 71199420)]	[(71197435, 71199339)]	1680
ENST00000419131	EYA1	8	-1	71197435	71356511	[(71356462, 71356511), (71354906, 71354909)]	[(71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317674), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197435, 71199420)]	[(71197435, 71199339)]	1674
ENST00000644712	EYA1	8	-1	71198161	71548055	[(71547864, 71548055), (71535777, 71535848)]	[(71547864, 71548055), (71535744, 71535848), (71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321876), (71317552, 71317674), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71198161, 71199420)]	[(71198161, 71199339)]	1758
ENST00000647540	EYA1	8	-1	71197521	71547626	[(71547515, 71547626), (71535744, 71535848), (71470858, 71470931), (71356462, 71356511), (71354906, 71354909)]	[(71547515, 71547626), (71535744, 71535848), (71470858, 71470931), (71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197521, 71199420)]	[(71197521, 71199339)]	1779
ENST00000644229	EYA1	8	-1	71197688	71547647	[(71547515, 71547647), (71535777, 71535848)]	[(71547515, 71547647), (71535744, 71535848), (71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317674), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197688, 71199420)]	[(71197688, 71199339)]	1761
ENST00000388743	EYA1	8	-1	71199069	71356609	[(71356462, 71356609), (71354906, 71354909)]	[(71356462, 71356609), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321876), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71199069, 71199420)]	[(71199069, 71199339)]	1776
ENST00000645793	EYA1	8	-1	71197511	71548061	[(71547864, 71548061), (71535744, 71535848), (71531082, 71531261), (71529829, 71529937), (71356462, 71356511), (71354906, 71354909)]	[(71547864, 71548061), (71535744, 71535848), (71531082, 71531261), (71529829, 71529937), (71356462, 71356511), (71354782, 71354909), (71334097, 71334174), (71322199, 71322268), (71321734, 71321879), (71317552, 71317689), (71299638, 71299720), (71299047, 71299233), (71271758, 71271897), (71269740, 71269823), (71244603, 71244692), (71216965, 71217023), (71216692, 71216852), (71215614, 71215728), (71215387, 71215508), (71211156, 71211256), (71197511, 71199420)]	[(71197511, 71199339)]	1779
ENST00000560355	FBN1	15	-1	48640989	48645721	[(48645575, 48645721), (48644770, 48644950)]	[(48645575, 48645721), (48640989, 48644950)]	[(48640989, 48644601)]	168
ENST00000316623	FBN1	15	-1	48408313	48645709	[(48645575, 48645709), (48644770, 48644950)]	[(48645575, 48645709), (48644606, 48644950), (48613010, 48613092), (48610728, 48610826), (48600139, 48600234), (48596283, 48596378), (48537611, 48537808), (48534080, 48534205), (48526130, 48526255), (48520659, 48520817), (48516183, 48516362), (48515387, 48515527), (48513549, 48513668), (48510044, 48510169), (48508582, 48508704), (48505025, 48505147), (48503787, 48503939), (48498985, 48499038), (48497266, 48497391), (48496100, 48496225), (48495469, 48495588), (48495123, 48495260), (48494204, 48494254), (48492461, 48492586), (48489851, 48490078), (48488368, 48488493), (48488113, 48488241), (48487312, 48487437), (48487075, 48487200), (48485374, 48485496), (48483818, 48483943), (48481655, 48481780), (48474528, 48474650), (48474255, 48474377), (48472551, 48472676), (48470634, 48470756), (48468412, 48468534), (48467938, 48468102), (48465790, 48465858), (48465568, 48465693), (48463899, 48464021), (48463082, 48463240), (48460246, 48460317), (48456637, 48456762), (48452562, 48452684), (48448768, 48448893), (48446706, 48446822), (48445376, 48445504), (48444541, 48444660), (48441721, 48441846), (48437768, 48437917), (48437322, 48437387), (48436961, 48437077), (48434594, 48434713), (48432866, 48432988), (48430671, 48430802), (48428346, 48428471), (48427567, 48427773), (48425739, 48425864), (48425369, 48425491), (48421952, 48422068), (48421558, 48421686), (48420687, 48420806), (48415536, 48415767), (48412569, 48412743), (48408313, 48411379)]	[(48408313, 48410989)]	8616
